reader_id,presentation_index,case_id,seed,freeze_id,created_at
Doctor_04,107,BM-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,108,CASE-093,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,109,CASE-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,110,BM-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,111,CASE-027,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,112,CASE-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,113,CASE-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,114,CASE-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,115,CASE-053,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,116,CASE-090,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,117,CASE-085,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,118,CASE-082,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,119,CASE-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,120,CASE-078,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,121,CASE-098,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,122,BM-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,123,CASE-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,124,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,125,BM-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,126,CASE-055,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,127,CASE-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,128,CASE-058,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,129,BM-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,130,BM-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,131,CASE-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,132,BM-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,133,BM-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,134,CASE-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,135,CASE-060,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,136,BM-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,137,BM-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,138,CASE-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,139,CASE-071,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,140,BM-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,141,CASE-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,142,CASE-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,143,BM-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,144,CASE-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,145,CASE-096,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,146,CASE-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,147,BM-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,148,BM-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,149,CASE-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_04,150,CASE-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,1,CASE-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,2,CASE-069,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,3,CASE-086,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,4,CASE-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,5,CASE-052,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,6,CASE-079,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,7,CASE-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,8,CASE-053,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,9,CASE-054,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,10,CASE-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,11,BM-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,12,CASE-075,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,13,CASE-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,14,CASE-088,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,15,CASE-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,16,BM-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,17,BM-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,18,CASE-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,19,CASE-074,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,20,BM-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,21,CASE-065,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,22,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,23,CASE-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,24,CASE-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,25,BM-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,26,BM-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,27,CASE-089,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,28,BM-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,29,BM-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,30,BM-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,31,CASE-014,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,32,CASE-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,33,BM-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,34,CASE-097,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,35,BM-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,36,BM-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,37,CASE-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,38,BM-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,39,BM-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,40,CASE-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,41,CASE-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,42,CASE-094,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,43,CASE-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,44,BM-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,45,CASE-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,46,BM-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,47,BM-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,48,CASE-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,49,CASE-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,50,CASE-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,51,CASE-081,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,52,CASE-013,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,53,CASE-093,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,54,CASE-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,55,BM-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,56,CASE-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,57,BM-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,58,CASE-076,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,59,CASE-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,60,CASE-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,61,BM-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,62,BM-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,63,CASE-096,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,64,CASE-085,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,65,CASE-057,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,66,CASE-068,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,67,BM-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,68,CASE-061,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,69,BM-027,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,70,BM-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,71,CASE-066,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,72,CASE-098,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,73,CASE-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,74,CASE-072,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,75,CASE-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,76,CASE-100,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,77,CASE-084,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,78,CASE-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,79,BM-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,80,CASE-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,81,CASE-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,82,CASE-087,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,83,CASE-082,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,84,CASE-051,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,85,BM-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,86,CASE-067,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,87,CASE-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,88,CASE-077,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,89,BM-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,90,CASE-083,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,91,CASE-058,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,92,CASE-056,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,93,CASE-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,94,CASE-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,95,CASE-071,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,96,BM-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,97,BM-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,98,BM-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,99,BM-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,100,BM-011,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,101,CASE-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,102,CASE-095,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,103,CASE-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,104,CASE-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,105,BM-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,106,BM-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,107,BM-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,108,CASE-073,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,109,CASE-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,110,BM-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,111,BM-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,112,CASE-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,113,CASE-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,114,BM-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,115,CASE-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,116,CASE-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,117,BM-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,118,BM-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,119,BM-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,120,BM-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,121,CASE-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,122,CASE-091,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,123,CASE-078,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,124,CASE-090,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,125,CASE-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,126,BM-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,127,BM-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,128,BM-039,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,129,CASE-080,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,130,BM-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,131,BM-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,132,CASE-099,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,133,CASE-004,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,134,CASE-062,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,135,CASE-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,136,CASE-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,137,CASE-055,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,138,BM-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,139,CASE-070,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,140,CASE-064,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,141,BM-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,142,CASE-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,143,CASE-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,144,CASE-092,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,145,CASE-036,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,146,BM-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,147,CASE-027,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,148,CASE-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,149,CASE-059,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_06,150,CASE-060,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,1,CASE-098,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,2,BM-005,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,3,CASE-080,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,4,BM-009,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,5,CASE-074,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,6,CASE-035,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,7,CASE-034,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,8,CASE-067,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,9,CASE-083,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,10,CASE-081,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,11,CASE-021,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,12,CASE-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,13,CASE-032,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,14,CASE-085,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,15,BM-010,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,16,BM-007,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,17,CASE-054,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,18,CASE-073,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,19,BM-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,20,CASE-057,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,21,CASE-049,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,22,CASE-089,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,23,CASE-001,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,24,CASE-056,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,25,BM-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,26,CASE-091,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,27,CASE-084,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,28,CASE-046,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,29,BM-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,30,CASE-082,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,31,BM-023,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,32,CASE-076,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,33,BM-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,34,BM-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,35,CASE-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,36,CASE-069,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,37,CASE-093,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,38,BM-041,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,39,CASE-008,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,40,CASE-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,41,CASE-061,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,42,CASE-072,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,43,CASE-055,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,44,CASE-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,45,BM-019,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,46,BM-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,47,CASE-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,48,BM-047,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,49,CASE-088,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,50,BM-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,51,CASE-065,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,52,CASE-006,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,53,CASE-051,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,54,CASE-058,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,55,CASE-028,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,56,CASE-029,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,57,BM-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,58,CASE-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,59,CASE-043,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,60,CASE-070,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,61,CASE-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,62,CASE-063,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,63,CASE-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,64,CASE-092,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,65,CASE-095,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,66,BM-048,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,67,CASE-042,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,68,CASE-033,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,69,BM-016,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,70,BM-002,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,71,CASE-052,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,72,CASE-079,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,73,CASE-020,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,74,CASE-050,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,75,CASE-066,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,76,BM-017,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,77,CASE-064,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,78,CASE-012,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,79,BM-015,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,80,BM-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,81,BM-026,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,82,CASE-097,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,83,CASE-038,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,84,BM-024,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,85,CASE-053,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,86,CASE-059,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,87,BM-018,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,88,CASE-040,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,89,CASE-071,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,90,BM-030,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,91,BM-025,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,92,BM-045,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,93,CASE-044,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,94,CASE-037,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,95,BM-003,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,96,CASE-062,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,97,CASE-096,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,98,CASE-022,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
Doctor_07,99,CASE-031,20260810,reader_round2_freeze_20260810,2026-08-10T03:43:20Z
